date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:13:57	2776/2776	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:55%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fnews%2Fonetouch-health-acquires-oneplan	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed5962.json	(from https://www.onetouchhealth.net/news/onetouch-health-acquires-oneplan)
00:13:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:55%20GMT	https://www.onetouchhealth.net/?p=2904	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/indexa2d4.html	(from https://www.onetouchhealth.net/news/onetouch-health-acquires-oneplan)
00:13:58	3335/3335	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:13:57%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fnews%2Fonetouch-health-acquires-oneplan&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedbb10	(from https://www.onetouchhealth.net/news/onetouch-health-acquires-oneplan)
00:14:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:58%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/news/onetouch-health-acquires-oneplan)
00:14:01	1244/1244	---MC-	200	added ('OK')	application/rss+xml	etag:%22ba351968240f7cb58eacda71bc620939%22	https://www.onetouchhealth.net/events/onetouch-health-leaders-in-care-conference24/feed	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/events/onetouch-health-leaders-in-care-conference24/feed	(from https://www.onetouchhealth.net/events/onetouch-health-leaders-in-care-conference24)
00:14:04	13736/13736	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:02%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/posts/2854	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/posts/2854.json	(from https://www.onetouchhealth.net/events/onetouch-health-leaders-in-care-conference24)
00:14:05	2750/2750	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:03%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fevents%2Fonetouch-health-leaders-in-care-conference24	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed92e0.json	(from https://www.onetouchhealth.net/events/onetouch-health-leaders-in-care-conference24)
00:14:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:03%20GMT	https://www.onetouchhealth.net/?p=2854	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/indexdddd.html	(from https://www.onetouchhealth.net/events/onetouch-health-leaders-in-care-conference24)
00:14:06	3280/3280	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:14:04%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fevents%2Fonetouch-health-leaders-in-care-conference24&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embede6d4	(from https://www.onetouchhealth.net/events/onetouch-health-leaders-in-care-conference24)
00:14:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:06%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/events/onetouch-health-leaders-in-care-conference24)
00:14:09	97844/97844	---MCZ	200	added ('OK')	text/html	etag:%22cdbef5315dc5f116b9c424348e3e7341%22	https://www.onetouchhealth.net/news/onetouch-is-exhibiting-and-speaking-at-the-care-show	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/onetouch-is-exhibiting-and-speaking-at-the-care-show.html	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show-2)
00:14:10	1278/1278	---MC-	200	added ('OK')	application/rss+xml	etag:%22ba351968240f7cb58eacda71bc620939%22	https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show-2/feed	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show-2/feed	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show-2)
00:14:12	14872/14872	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:10%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/posts/2851	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/posts/2851.json	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show-2)
00:14:13	2704/2704	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:11%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fevents%2Fonetouch-is-exhibiting-and-speaking-at-the-care-show-2	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedd27d.json	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show-2)
00:14:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:11%20GMT	https://www.onetouchhealth.net/?p=2851	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index847c.html	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show-2)
00:14:14	3263/3263	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:14:12%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fevents%2Fonetouch-is-exhibiting-and-speaking-at-the-care-show-2&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed66c3	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show-2)
00:14:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:13%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show-2)
00:14:17	1244/1244	---MC-	200	added ('OK')	application/rss+xml	etag:%22ba351968240f7cb58eacda71bc620939%22	https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show/feed	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show/feed	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show)
00:14:18	14826/14826	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:16%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/posts/2779	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/posts/2779.json	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show)
00:14:19	2700/2700	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:17%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fevents%2Fonetouch-is-exhibiting-and-speaking-at-the-care-show	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed14a5.json	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show)
00:14:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:17%20GMT	https://www.onetouchhealth.net/?p=2779	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index2349.html	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show)
00:14:20	3259/3259	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:14:19%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fevents%2Fonetouch-is-exhibiting-and-speaking-at-the-care-show&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embede9d2	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show)
00:14:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:20%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show)
00:14:23	1166/1166	---MC-	200	added ('OK')	application/rss+xml	etag:%22ba351968240f7cb58eacda71bc620939%22	https://www.onetouchhealth.net/news/cardiff-care-roadshow/feed	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/cardiff-care-roadshow/feed	(from https://www.onetouchhealth.net/news/cardiff-care-roadshow)
00:14:26	12627/12627	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:24%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/posts/2139	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/posts/2139.json	(from https://www.onetouchhealth.net/news/cardiff-care-roadshow)
00:14:27	2632/2632	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:25%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fnews%2Fcardiff-care-roadshow	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed6e5a.json	(from https://www.onetouchhealth.net/news/cardiff-care-roadshow)
00:14:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:25%20GMT	https://www.onetouchhealth.net/?p=2139	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/indexb1e6.html	(from https://www.onetouchhealth.net/news/cardiff-care-roadshow)
00:14:28	3193/3193	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:14:26%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fnews%2Fcardiff-care-roadshow&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedec44	(from https://www.onetouchhealth.net/news/cardiff-care-roadshow)
00:14:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:28%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/news/cardiff-care-roadshow)
00:14:31	27990/27990	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:29%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/career/3467	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/career/3467.json	(from https://www.onetouchhealth.net/career/business-development-representative)
00:14:32	2463/2463	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:30%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcareer%2Fbusiness-development-representative	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed0e1c.json	(from https://www.onetouchhealth.net/career/business-development-representative)
00:14:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:31%20GMT	https://www.onetouchhealth.net/?p=3467	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/indexa19c.html	(from https://www.onetouchhealth.net/career/business-development-representative)
00:14:34	2984/2984	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:14:32%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcareer%2Fbusiness-development-representative&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed02d6	(from https://www.onetouchhealth.net/career/business-development-representative)
00:14:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:33%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/career/business-development-representative)
00:14:37	27550/27550	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:34%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/career/3464	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/career/3464.json	(from https://www.onetouchhealth.net/career/business-development-manager)
00:14:39	2426/2426	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:37%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcareer%2Fbusiness-development-manager	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embeda952.json	(from https://www.onetouchhealth.net/career/business-development-manager)
00:14:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:37%20GMT	https://www.onetouchhealth.net/?p=3464	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/indexfcf2.html	(from https://www.onetouchhealth.net/career/business-development-manager)
00:14:40	2947/2947	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:14:38%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcareer%2Fbusiness-development-manager&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedcf52	(from https://www.onetouchhealth.net/career/business-development-manager)
00:14:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:40%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/career/business-development-manager)
00:14:43	24747/24747	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:41%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/posts/3533	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/posts/3533.json	(from https://www.onetouchhealth.net/blog/navigating-compliance-in-healthcare-solutions-for-care-providers)
00:14:44	2820/2820	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:42%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fblog%2Fnavigating-compliance-in-healthcare-solutions-for-care-providers	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed4199.json	(from https://www.onetouchhealth.net/blog/navigating-compliance-in-healthcare-solutions-for-care-providers)
00:14:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:43%20GMT	https://www.onetouchhealth.net/?p=3533	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/indexad9f.html	(from https://www.onetouchhealth.net/blog/navigating-compliance-in-healthcare-solutions-for-care-providers)
00:14:46	3379/3379	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:14:44%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fblog%2Fnavigating-compliance-in-healthcare-solutions-for-care-providers&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedcb18	(from https://www.onetouchhealth.net/blog/navigating-compliance-in-healthcare-solutions-for-care-providers)
00:14:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:14:45%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/blog/navigating-compliance-in-healthcare-solutions-for-care-providers)
00:14:48	26191/26191	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:14:46%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/posts/3426	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/posts/3426.json	(from https://www.onetouchhealth.net/blog/achieving-excellence-in-domiciliary-care)
